Date,BET,FX
2/1/2006,8340.68,3.6142
2/2/2006,8225.77,3.6092
2/3/2006,8282.97,3.6076
2/6/2006,8275.65,3.5962
2/7/2006,8484.3,3.5846
2/8/2006,8334.04,3.5808
2/9/2006,8350.53,3.5428
2/10/2006,8408.9,3.5368
2/13/2006,8372.65,3.5272
2/14/2006,8117.01,3.5325
2/15/2006,8121.19,3.5285
2/16/2006,8232.52,3.5212
2/17/2006,8200.94,3.5084
2/20/2006,8151.26,3.5046
2/21/2006,7956.96,3.496
2/22/2006,8038.88,3.5007
2/23/2006,8015.04,3.5069
2/24/2006,7977.57,3.506
2/27/2006,7994.98,3.4998
2/28/2006,8192.51,3.4726
3/1/2006,8112.82,3.4747
3/2/2006,7855.2,3.4765
3/3/2006,7951.09,3.4805
3/6/2006,7958.05,3.4795
3/7/2006,7899.6,3.4882
3/8/2006,7904.15,3.4969
3/9/2006,7650.82,3.4963
3/10/2006,7557.1,3.5076
3/13/2006,7615.23,3.5117
3/14/2006,7411.24,3.54
3/15/2006,7410.08,3.5196
3/16/2006,7558.82,3.5142
3/17/2006,7467.86,3.5084
3/20/2006,7529.85,3.5077
3/21/2006,7612.45,3.5132
3/22/2006,7621.84,3.5276
3/23/2006,7576.48,3.509
3/24/2006,7613.47,3.5104
3/27/2006,7671.36,3.5064
3/28/2006,7656.4,3.523
3/29/2006,7586.96,3.5282
3/30/2006,7509.74,3.5183
3/31/2006,7499.25,3.5225
4/3/2006,7511.45,3.5134
4/4/2006,7380.91,3.5185
4/5/2006,7313.2,3.5198
4/6/2006,7175.83,3.5145
4/7/2006,7316.71,3.5068
4/10/2006,7421.3,3.4997
4/11/2006,7588.36,3.4935
4/12/2006,7572.71,3.4872
4/13/2006,7440.68,3.4935
4/17/2006,7507.75,3.492
4/18/2006,7495.4,3.4833
4/19/2006,7444.05,3.4818
4/20/2006,7444.65,3.4814
4/21/2006,7461.69,3.4636
4/25/2006,7493.44,3.4578
4/26/2006,7495.51,3.475
4/27/2006,7491.53,3.4761
4/28/2006,7550.88,3.4783
5/2/2006,7506.52,3.4788
5/3/2006,7437.84,3.466
5/4/2006,7373.88,3.4674
5/5/2006,7402.93,3.4678
5/8/2006,7454.54,3.4645
5/9/2006,7368.31,3.4658
5/10/2006,7369.71,3.4648
5/11/2006,7395.47,3.4646
5/12/2006,7430.5,3.4872
5/15/2006,7305,3.5559
5/16/2006,7235.76,3.5131
5/17/2006,7271.66,3.5126
5/18/2006,7144.78,3.5367
5/19/2006,7148.5,3.526
5/22/2006,6990.41,3.5553
5/23/2006,6615.25,3.5445
5/24/2006,6814.34,3.5552
5/25/2006,6865.22,3.542
5/26/2006,7184.57,3.5162
5/29/2006,7143.98,3.518
5/30/2006,7029.64,3.5282
5/31/2006,7058.94,3.5358
6/1/2006,6981.01,3.5287
6/2/2006,7101.91,3.514
6/5/2006,7078.23,3.5242
6/6/2006,7073.66,3.5209
6/7/2006,7024.99,3.5156
6/8/2006,6919.12,3.5185
6/9/2006,6877.08,3.5155
6/12/2006,6725.21,3.5264
6/13/2006,6721.84,3.5365
6/14/2006,6679.73,3.525
6/15/2006,6599.02,3.5255
6/16/2006,6632.76,3.5228
6/19/2006,6726.36,3.5271
6/20/2006,6691.82,3.5243
6/21/2006,6652.01,3.5902
6/22/2006,6630.4,3.5899
6/23/2006,6685.85,3.6424
6/26/2006,6552.03,3.6183
6/27/2006,6437.93,3.5977
6/28/2006,6603.87,3.5842
6/29/2006,6801.09,3.5861
6/30/2006,7056.23,3.5815
7/3/2006,7243.39,3.5655
7/4/2006,7434.13,3.5593
7/5/2006,7286.41,3.5804
7/6/2006,7401.2,3.5917
7/7/2006,7552.57,3.5828
7/10/2006,7534.34,3.5873
7/11/2006,7464.37,3.5645
7/12/2006,7500.13,3.5734
7/13/2006,7481.24,3.586
7/14/2006,7335.13,3.5937
7/17/2006,7491.92,3.5977
7/18/2006,7653.91,3.5843
7/19/2006,7501.64,3.591
7/20/2006,7557.43,3.5669
7/21/2006,7490.98,3.5777
7/24/2006,7517.79,3.5612
7/25/2006,7627.4,3.5468
7/26/2006,7627.4,3.5422
7/27/2006,7766.99,3.5476
7/28/2006,7772.24,3.5471
7/31/2006,7701.87,3.5444
8/1/2006,7668.38,3.5488
8/2/2006,7626.4,3.5384
8/3/2006,7610.32,3.5345
8/4/2006,7590.15,3.519
8/7/2006,7533.96,3.5144
8/8/2006,7633.85,3.5205
8/9/2006,7787.89,3.5134
8/10/2006,7856.37,3.5166
8/11/2006,7783.54,3.5242
8/14/2006,7800.04,3.5325
8/16/2006,7840.4,3.5217
8/17/2006,7774.82,3.5195
8/18/2006,7755.78,3.5258
8/21/2006,7746.27,3.5269
8/22/2006,7731.43,3.5275
8/23/2006,7667.47,3.5296
8/24/2006,7638.67,3.5326
8/25/2006,7639.55,3.5269
8/28/2006,7598.11,3.515
8/29/2006,7598.11,3.5275
8/30/2006,7701.13,3.5342
8/31/2006,7684.61,3.5291
9/1/2006,7672.37,3.5268
9/4/2006,7703.33,3.5267
9/5/2006,7711.24,3.5257
9/6/2006,7651.58,3.5205
9/7/2006,7652.15,3.5234
9/8/2006,7719.21,3.5207
9/11/2006,7678.86,3.5143
9/12/2006,7650.09,3.5153
9/13/2006,7647.71,3.5025
9/14/2006,7630.62,3.5027
9/15/2006,7805.18,3.4976
9/18/2006,7715.68,3.5236
9/19/2006,7825.33,3.5306
9/20/2006,7839.78,3.5317
9/21/2006,7830.04,3.5287
9/22/2006,7803.12,3.5616
9/25/2006,7876.65,3.5489
9/26/2006,7861.16,3.5403
9/27/2006,7859.07,3.5389
9/28/2006,7927.88,3.5413
9/29/2006,7952.84,3.5371
10/2/2006,8111.59,3.537
10/3/2006,8251.23,3.5306
10/4/2006,8416.25,3.536
10/5/2006,8367.32,3.5321
10/6/2006,8323.84,3.5201
10/9/2006,8328.13,3.5083
10/10/2006,8332.34,3.5115
10/11/2006,8275.44,3.5053
10/12/2006,8299.52,3.5055
10/13/2006,8280.1,3.4986
10/16/2006,8388.35,3.5022
10/17/2006,8470.78,3.5129
10/18/2006,8386.04,3.5209
10/19/2006,8434.38,3.5153
10/20/2006,8389.16,3.5136
10/23/2006,8440.63,3.534
10/24/2006,8440.8,3.5326
10/25/2006,8488.12,3.5172
10/26/2006,8445.67,3.5075
10/27/2006,8313.4,3.5202
10/30/2006,8323.55,3.5252
10/31/2006,8464.54,3.5178
11/1/2006,8442.9,3.5137
11/2/2006,8381.57,3.521
11/3/2006,8331.32,3.52
11/6/2006,8322.03,3.5163
11/7/2006,8208.79,3.5097
11/8/2006,7957.64,3.5115
11/9/2006,8141.83,3.5068
11/10/2006,8211.48,3.5094
11/13/2006,8103.14,3.5088
11/14/2006,8057.04,3.5012
11/15/2006,7981.92,3.4955
11/16/2006,7852.77,3.4881
11/17/2006,7966.43,3.4918
11/20/2006,8021.76,3.493
11/21/2006,7954.45,3.4891
11/22/2006,7918.38,3.4989
11/23/2006,7891.33,3.4876
11/24/2006,7912.3,3.4876
11/27/2006,8062.62,3.4686
11/28/2006,8007.86,3.4701
11/29/2006,7938.11,3.4587
11/30/2006,8047.98,3.4276
12/4/2006,7907.89,3.4368
12/5/2006,7919.21,3.4369
12/6/2006,7989.81,3.4362
12/7/2006,8107.2,3.4278
12/8/2006,8071.36,3.4301
12/11/2006,8120.06,3.4325
12/12/2006,7980.24,3.4286
12/13/2006,7991.1,3.4234
12/14/2006,8034.8,3.427
12/15/2006,7926.33,3.4275
12/18/2006,7871.67,3.4241
12/19/2006,8050.18,3.4195
1/3/2007,8449.36,3.3588
1/4/2007,8421.43,3.3813
1/5/2007,8625.05,3.3784
1/8/2007,8623.76,3.3862
1/9/2007,8558.18,3.3861
1/10/2007,8388.4,3.4116
1/11/2007,8484.49,3.3996
1/12/2007,8540.48,3.4028
1/15/2007,8558.8,3.3918
1/16/2007,8511.36,3.3924
1/17/2007,8509.54,3.3957
1/18/2007,8400.49,3.3884
1/19/2007,8317.7,3.3818
1/22/2007,8416.51,3.3741
1/23/2007,8558.52,3.3974
1/24/2007,8637.59,3.3935
1/25/2007,8601.65,3.4034
1/26/2007,8555.3,3.4103
1/29/2007,8620.29,3.4087
1/30/2007,8649.99,3.4102
1/31/2007,8755.03,3.4051
2/1/2007,8784.52,3.3864
2/2/2007,8975.23,3.3859
2/5/2007,8934.17,3.3798
2/6/2007,8834.36,3.3677
2/7/2007,8816.32,3.3678
2/8/2007,8925.68,3.3792
2/9/2007,8967.68,3.3803
2/12/2007,9016.1,3.3962
2/13/2007,8811.25,3.3916
2/14/2007,8925.39,3.3865
2/15/2007,8905,3.3787
2/16/2007,8852.14,3.378
2/19/2007,8843.23,3.376
2/20/2007,8762.95,3.3804
2/21/2007,8822.29,3.3811
2/22/2007,8848.5,3.3798
2/23/2007,8945.47,3.3754
2/26/2007,8905.39,3.3772
2/27/2007,9085.99,3.3873
2/28/2007,8749.46,3.3958
3/1/2007,8766.07,3.3995
3/2/2007,8514.97,3.3913
3/5/2007,8073.33,3.394
3/6/2007,8287.44,3.3856
3/7/2007,8467.23,3.3839
3/8/2007,8533.53,3.375
3/9/2007,8623.14,3.3709
3/12/2007,8622.03,3.3683
3/13/2007,8686.67,3.3734
3/14/2007,8568.15,3.3797
3/15/2007,8609.31,3.3626
3/16/2007,8557.94,3.3581
3/19/2007,8545.96,3.3332
3/20/2007,8596.8,3.3414
3/21/2007,8624.22,3.3544
3/22/2007,8612.11,3.3537
3/23/2007,8694.65,3.3607
3/26/2007,8623.25,3.3625
3/27/2007,8577.17,3.36
3/28/2007,8522.2,3.3681
3/29/2007,8550.33,3.3626
3/30/2007,8547.46,3.3513
4/2/2007,8510.25,3.3475
4/3/2007,8575.05,3.3366
4/4/2007,8544.11,3.3326
4/5/2007,8565.25,3.3348
4/6/2007,8623.75,3.3402
4/10/2007,8614.02,3.3409
4/11/2007,8631.82,3.3384
4/12/2007,8546.62,3.3419
4/13/2007,8563.31,3.3398
4/16/2007,8698.27,3.3319
4/17/2007,8814.96,3.3265
4/18/2007,8698.54,3.3289
4/19/2007,8611.46,3.336
4/20/2007,8691.98,3.3357
4/23/2007,8824.4,3.3376
4/24/2007,8727.56,3.3351
4/25/2007,8733.87,3.3259
4/26/2007,8731.89,3.3044
4/27/2007,8780.96,3.3151
5/2/2007,8697.19,3.3239
5/3/2007,8841.02,3.3053
5/4/2007,8996.8,3.3165
5/7/2007,9034.51,3.3097
5/8/2007,8899.17,3.3056
5/9/2007,8539.76,3.2807
5/10/2007,8533.76,3.2783
5/11/2007,8510.05,3.2798
5/14/2007,8536.52,3.2772
5/15/2007,8508.26,3.2792
5/16/2007,8413.88,3.2759
5/17/2007,8415.59,3.2718
5/18/2007,8490.74,3.2635
5/21/2007,8461.02,3.2625
5/22/2007,8606.09,3.2727
5/23/2007,8640.43,3.2724
5/24/2007,8633.46,3.2747
5/25/2007,8696.96,3.2725
5/28/2007,8710.26,3.2672
5/29/2007,8624.7,3.2699
5/30/2007,8546.75,3.2749
5/31/2007,8663.55,3.2656
6/1/2007,8700.36,3.2637
6/4/2007,8735.91,3.2604
6/5/2007,8770.5,3.2589
6/6/2007,8689.11,3.2661
6/7/2007,8705.11,3.2704
6/8/2007,8662.14,3.2813
6/11/2007,8651.58,3.2673
6/12/2007,8694.1,3.2575
6/13/2007,8645.8,3.2596
6/14/2007,8703.23,3.2427
6/15/2007,8998.53,3.2284
6/18/2007,9177.46,3.2104
6/19/2007,9124.76,3.2185
6/20/2007,9171.94,3.1985
6/21/2007,9130.94,3.1996
6/22/2007,9162.67,3.1725
6/25/2007,9193.97,3.1777
6/26/2007,9408.03,3.1726
6/27/2007,9460.96,3.1691
6/28/2007,9585.97,3.1601
6/29/2007,9665.61,3.1173
7/2/2007,9651.01,3.1127
7/3/2007,9744.9,3.1254
7/4/2007,9990.22,3.1407
7/5/2007,10172.64,3.1251
7/6/2007,10010.02,3.1164
7/9/2007,10053.5,3.1285
7/10/2007,10200.48,3.1354
7/11/2007,10039.44,3.1295
7/12/2007,10128.07,3.136
7/13/2007,10172.6,3.1331
7/16/2007,10359.6,3.1298
7/17/2007,10174.03,3.1275
7/18/2007,10331.98,3.1257
7/19/2007,10455.62,3.1245
7/20/2007,10634.92,3.1336
7/23/2007,10795.4,3.1256
7/24/2007,10813.59,3.1225
7/25/2007,10446.01,3.1296
7/26/2007,10342.04,3.1525
7/27/2007,10054.89,3.1675
7/30/2007,9787.57,3.1654
7/31/2007,10197.47,3.1584
8/1/2007,9908.99,3.1743
8/2/2007,10003.41,3.169
8/3/2007,10081.76,3.1672
8/6/2007,10041.63,3.1793
8/7/2007,10138.67,3.1784
8/8/2007,10290.35,3.1639
8/9/2007,10273.1,3.1795
8/10/2007,10163.03,3.2035
8/13/2007,10103.52,3.1884
8/14/2007,9966.65,3.2065
8/15/2007,9789.96,3.219
8/16/2007,9421.21,3.253
8/17/2007,9237.79,3.2618
8/20/2007,9593.03,3.2567
8/21/2007,9499.1,3.2841
8/22/2007,9730.79,3.2629
8/23/2007,10032.7,3.2565
8/24/2007,9886.48,3.2588
8/27/2007,10091.79,3.2446
8/28/2007,10323.75,3.2515
8/29/2007,10409.71,3.2549
8/30/2007,10345.31,3.2595
8/31/2007,10262.82,3.2645
9/3/2007,10173.68,3.2695
9/4/2007,10209.38,3.3098
9/5/2007,10159.91,3.3233
9/6/2007,10139.4,3.3205
9/7/2007,10129.03,3.3151
9/10/2007,10013.87,3.3115
9/11/2007,9924.19,3.3149
9/12/2007,9953.2,3.3175
9/13/2007,9950.42,3.3349
9/14/2007,9934.8,3.3601
9/17/2007,9936.24,3.3874
9/18/2007,9870.5,3.3819
9/19/2007,10055.85,3.3699
9/20/2007,9972.52,3.4073
9/21/2007,9976.44,3.3875
9/24/2007,9871.22,3.3855
9/25/2007,9659.93,3.391
9/26/2007,9551.98,3.3801
9/27/2007,9497.88,3.3732
9/28/2007,9635.38,3.3408
10/1/2007,9755.92,3.3474
10/2/2007,9952.01,3.3613
10/3/2007,10045.6,3.365
10/4/2007,10132.21,3.3697
10/5/2007,10253.08,3.359
10/8/2007,10416.98,3.3523
10/9/2007,10267.21,3.3562
10/10/2007,10272.18,3.33
10/11/2007,10069.89,3.3297
10/12/2007,10077.73,3.3413
10/15/2007,10167.24,3.3373
10/16/2007,10125.46,3.3492
10/17/2007,10206.23,3.3444
10/18/2007,10115.98,3.3492
10/19/2007,9840.8,3.3763
10/22/2007,9784.45,3.3867
10/23/2007,10246.16,3.3684
10/24/2007,10099.79,3.3552
10/25/2007,10055.77,3.3475
10/26/2007,10002.34,3.3454
10/29/2007,10027.56,3.3404
10/30/2007,9914.7,3.3416
10/31/2007,9950.13,3.3304
11/1/2007,9962.99,3.3414
11/2/2007,9921.68,3.3456
11/5/2007,9743.97,3.3648
11/6/2007,9518.88,3.3775
11/7/2007,9552.41,3.3949
11/8/2007,9447.36,3.405
11/9/2007,9321.43,3.4201
11/12/2007,9064.73,3.4479
11/13/2007,9081.87,3.4601
11/14/2007,9179.44,3.4512
11/15/2007,9199.35,3.4604
11/16/2007,9095.01,3.4863
11/19/2007,9028.14,3.4891
11/20/2007,8846.68,3.4988
11/21/2007,8662.19,3.5484
11/22/2007,8564.73,3.6361
11/23/2007,8733.35,3.6098
11/26/2007,8851.45,3.6005
11/27/2007,8760.66,3.5935
11/28/2007,8547.68,3.5393
11/29/2007,8640.95,3.5365
11/30/2007,8893.36,3.5009
12/3/2007,8922.74,3.502
12/4/2007,8965.22,3.5657
12/5/2007,9140.24,3.5324
12/6/2007,9398.46,3.5204
12/7/2007,9447.73,3.5125
12/10/2007,9432.71,3.519
12/11/2007,9461.11,3.5179
12/12/2007,9374.65,3.5177
12/13/2007,9294.51,3.5245
12/14/2007,9427.96,3.5459
12/17/2007,9306.96,3.5378
12/18/2007,9504.02,3.5385
12/19/2007,9519.86,3.5264
12/20/2007,9544.76,3.5162
12/21/2007,9825.38,3.4875
1/3/2008,9567.16,3.5994
1/4/2008,9735.67,3.5856
1/7/2008,9506.29,3.5933
1/8/2008,9409.05,3.59
1/9/2008,9318.61,3.6639
1/10/2008,8948.61,3.66
1/11/2008,8763.77,3.6946
1/14/2008,8525.6,3.6994
1/15/2008,8588.25,3.7025
1/16/2008,8200.09,3.6938
1/17/2008,8339.76,3.6773
1/18/2008,8324.74,3.6925
1/21/2008,7941.86,3.7398
1/22/2008,7564.74,3.7648
1/23/2008,7425.53,3.7747
1/24/2008,7617.85,3.7608
1/25/2008,7915.81,3.7852
1/28/2008,7546.53,3.7625
1/29/2008,7684.13,3.7303
1/30/2008,7802.62,3.7177
1/31/2008,7494.53,3.7225
2/1/2008,7493.53,3.6707
2/4/2008,7615.2,3.6277
2/5/2008,7353.24,3.6522
2/6/2008,7305.13,3.6633
2/7/2008,7325.2,3.6822
2/8/2008,7299.08,3.6731
2/11/2008,7128.75,3.6512
2/12/2008,7116.94,3.6243
2/13/2008,7156.44,3.6473
2/14/2008,7286.57,3.648
2/15/2008,7136.17,3.6455
2/18/2008,7076.82,3.6388
2/19/2008,7077.91,3.6376
2/20/2008,7096.34,3.6555
2/21/2008,7331.65,3.6545
2/22/2008,7304.45,3.6535
2/25/2008,7641.88,3.6537
2/26/2008,7812.28,3.6537
2/27/2008,7659.29,3.6433
2/28/2008,7571.91,3.6644
2/29/2008,7444.05,3.7448
3/3/2008,7247.41,3.7361
3/4/2008,7347.16,3.7301
3/5/2008,7360.57,3.712
3/6/2008,7428.6,3.698
3/7/2008,7286.33,3.7185
3/10/2008,7341.33,3.7214
3/11/2008,7303.74,3.6909
3/12/2008,7413.36,3.6915
3/13/2008,7367.89,3.7147
3/14/2008,7449.66,3.7284
3/17/2008,7206.97,3.7426
3/18/2008,7344.65,3.7267
3/19/2008,7294.18,3.7168
3/20/2008,6762.74,3.7283
3/21/2008,6857.7,3.7233
3/24/2008,6884.01,3.7156
3/25/2008,6887.48,3.7198
3/26/2008,6833.31,3.7153
3/27/2008,6864.81,3.7141
3/28/2008,6964.38,3.7212
3/31/2008,6920.01,3.7304
4/1/2008,7005.29,3.7188
4/2/2008,7108.88,3.7126
4/3/2008,7118.75,3.7135
4/4/2008,7183.46,3.7113
4/7/2008,7344.93,3.6673
4/8/2008,7273.7,3.668
4/9/2008,7190.98,3.6723
4/10/2008,7120.48,3.635
4/11/2008,6980.21,3.626
4/14/2008,6718.57,3.6225
4/15/2008,6786.83,3.6224
4/16/2008,6857.38,3.6235
4/17/2008,6881.97,3.6105
4/18/2008,6927.54,3.5768
4/21/2008,7003.41,3.5622
4/22/2008,6949.19,3.5574
4/23/2008,6848.37,3.5715
4/24/2008,6913.46,3.5849
4/25/2008,6974.9,3.6351
4/29/2008,7069.13,3.6753
4/30/2008,7020.48,3.6632
5/5/2008,7147.26,3.6326
5/6/2008,7101.18,3.6641
5/7/2008,7091.35,3.6558
5/8/2008,7039.3,3.6875
5/9/2008,6949.54,3.6827
5/12/2008,6874.26,3.6791
5/13/2008,6883.85,3.6525
5/14/2008,7056.51,3.6622
5/15/2008,7335.37,3.6598
5/16/2008,7542.36,3.6441
5/19/2008,7589.11,3.6255
5/20/2008,7552.36,3.6419
5/21/2008,7484.01,3.6474
5/22/2008,7362.71,3.6699
5/23/2008,7341.71,3.6688
5/26/2008,7311.75,3.6684
5/27/2008,7412.93,3.6728
5/28/2008,7487.65,3.671
5/29/2008,7648.53,3.638
5/30/2008,7805.21,3.625
6/2/2008,7946.2,3.6075
6/3/2008,7840.91,3.6225
6/4/2008,7630.63,3.6279
6/5/2008,7621.05,3.6374
6/6/2008,7665.64,3.6613
6/9/2008,7597.64,3.6804
6/10/2008,7382.69,3.6774
6/11/2008,7422.2,3.6731
6/12/2008,7351.07,3.6672
6/13/2008,7367.83,3.6654
6/16/2008,7359.91,3.6673
6/17/2008,7383.17,3.6592
6/18/2008,7210.41,3.667
6/19/2008,7012.92,3.6717
6/20/2008,6891.46,3.6758
6/23/2008,6815.44,3.6734
6/24/2008,6666.93,3.6758
6/25/2008,6598.97,3.6524
6/26/2008,6438.02,3.6555
6/27/2008,6595.49,3.6511
6/30/2008,6502.65,3.6474
7/1/2008,6299.63,3.6425
7/2/2008,6342.2,3.6392
7/3/2008,6231,3.631
7/4/2008,6179.88,3.6168
7/7/2008,6102.49,3.5822
7/8/2008,6106.48,3.5757
7/9/2008,6286.64,3.5357
7/10/2008,6188.68,3.5668
7/11/2008,6076.37,3.6004
7/14/2008,6012.11,3.5737
7/15/2008,5674.34,3.604
7/16/2008,5441.75,3.5815
7/17/2008,5633.22,3.557
7/18/2008,5735.27,3.5523
7/21/2008,5832.12,3.5495
7/22/2008,5676.18,3.5647
7/23/2008,5850.28,3.5779
7/24/2008,5914.69,3.5755
7/25/2008,5856.31,3.5644
7/28/2008,5811.64,3.5408
7/29/2008,5847.14,3.5413
7/30/2008,6049.36,3.5311
7/31/2008,5948.77,3.5154
8/1/2008,6029.47,3.5089
8/4/2008,6096.74,3.5055
8/5/2008,6163.97,3.5017
8/6/2008,6094.89,3.4802
8/7/2008,6321.44,3.4806
8/8/2008,6337.67,3.5322
8/11/2008,6380.76,3.568
8/12/2008,6223.14,3.5343
8/13/2008,6048.6,3.56
8/14/2008,5932.18,3.5394
8/15/2008,5911.66,3.5491
8/18/2008,5859.54,3.5229
8/19/2008,5907.19,3.5226
8/20/2008,5735.16,3.5226
8/21/2008,5667.41,3.5269
8/22/2008,5686.64,3.529
8/25/2008,5636.13,3.5218
8/26/2008,5530.37,3.5525
8/27/2008,5482.38,3.5449
8/28/2008,5554.91,3.5406
8/29/2008,5420.87,3.5334
9/1/2008,5479.32,3.5208
9/2/2008,5564.66,3.5265
9/3/2008,5527.85,3.5462
9/4/2008,5466.55,3.5795
9/5/2008,5283.14,3.6096
9/8/2008,5421.74,3.5971
9/9/2008,5361.04,3.5874
9/10/2008,5225.8,3.5964
9/11/2008,5056.36,3.6325
9/12/2008,5037.02,3.6072
9/15/2008,4823.21,3.6217
9/16/2008,4480.68,3.644
9/17/2008,4463.11,3.6581
9/18/2008,4272.34,3.6706
9/19/2008,4667.62,3.6315
9/22/2008,4761.66,3.6297
9/23/2008,4601.38,3.6642
9/24/2008,4630.84,3.6781
9/25/2008,4633.8,3.6777
9/26/2008,4519.13,3.6864
9/29/2008,4429.85,3.7161
9/30/2008,4258.04,3.7509
10/1/2008,4327.59,3.7435
10/2/2008,4352.92,3.8255
10/3/2008,4368.95,3.8859
10/6/2008,4133.77,3.9632
10/7/2008,3968.19,3.9287
10/8/2008,3600.96,3.8933
10/9/2008,3539.07,3.8305
10/10/2008,3187.77,3.7942
10/13/2008,3458.38,3.7865
10/14/2008,3825.57,3.7712
10/15/2008,3619.7,3.8089
10/16/2008,3618.96,3.7924
10/17/2008,3483.93,3.656
10/20/2008,3460.35,3.6276
10/21/2008,3369.23,3.6245
10/22/2008,3235.79,3.5504
10/23/2008,3082.46,3.5972
10/24/2008,2817.06,3.6249
10/27/2008,2596.3,3.7223
10/28/2008,2733.43,3.7202
10/29/2008,2842.2,3.6242
10/30/2008,2888.19,3.6583
10/31/2008,2866.35,3.6675
11/3/2008,2965.49,3.6844
11/4/2008,3177.06,3.68
11/5/2008,3077.02,3.6947
11/6/2008,3106.15,3.7218
11/7/2008,3170.93,3.7299
11/10/2008,3365.23,3.7491
11/11/2008,3218.82,3.8415
11/12/2008,3153.55,3.8572
11/13/2008,3065.32,3.8043
11/14/2008,3128.53,3.731
11/17/2008,3024.12,3.8047
11/18/2008,3022.47,3.8326
11/19/2008,2956.12,3.8424
11/20/2008,2865.43,3.8249
11/21/2008,2888.31,3.8203
11/24/2008,2941.33,3.7991
11/25/2008,3017.04,3.8074
11/26/2008,2987.89,3.8563
11/27/2008,2987.58,3.8349
11/28/2008,2980.39,3.7879
12/2/2008,2938.44,3.8246
12/3/2008,2941.6,3.8445
12/4/2008,2936.41,3.8405
12/5/2008,2915.13,3.8553
12/8/2008,2946.52,3.8743
12/9/2008,2938.34,3.8949
12/10/2008,2923.38,3.8928
12/11/2008,2899.05,3.914
12/12/2008,2875.44,3.9398
12/15/2008,2850.72,3.9445
12/16/2008,2867.76,3.9432
12/17/2008,2883.1,3.9594
12/18/2008,2887.74,3.9519
12/19/2008,2847.86,3.9325
12/22/2008,2848.87,3.9255
12/23/2008,2901.1,3.9599
1/5/2009,2983.79,4.0604
1/6/2009,3125.7,4.0711
1/7/2009,2741.46,4.1223
1/8/2009,2696.92,4.1821
1/9/2009,2749.67,4.2463
1/12/2009,2866.74,4.3218
1/13/2009,2822.38,4.2347
1/14/2009,2786.76,4.3025
1/15/2009,2776.87,4.2915
1/16/2009,2808.46,4.2854
1/19/2009,2746.92,4.2942
1/20/2009,2598.08,4.3142
1/21/2009,2476.29,4.3063
1/22/2009,2442.94,4.337
1/23/2009,2300.69,4.295
1/26/2009,2359.49,4.2302
1/27/2009,2341.5,4.2348
1/28/2009,2284.9,4.2084
1/29/2009,2304.85,4.2651
1/30/2009,2253.02,4.2792
2/2/2009,2269.2,4.3232
2/3/2009,2272.81,4.3058
2/4/2009,2198.76,4.3049
2/5/2009,2265.95,4.2553
2/6/2009,2283.46,4.2485
2/9/2009,2281.88,4.2355
2/10/2009,2254.31,4.2515
2/11/2009,2234.69,4.2841
2/12/2009,2219.82,4.3011
2/13/2009,2164.79,4.2944
2/16/2009,2068.22,4.3192
2/17/2009,1890.54,4.3068
2/18/2009,1974.26,4.282
2/19/2009,2065.35,4.2678
2/20/2009,1994.47,4.2871
2/23/2009,1972.71,4.27
2/24/2009,1899.05,4.28
2/25/2009,1887.14,4.2873
2/26/2009,1900.47,4.29
2/27/2009,1899.14,4.302
3/2/2009,1914.81,4.3082
3/3/2009,1907.19,4.2974
3/4/2009,1990.57,4.2866
3/5/2009,1939.33,4.2819
3/6/2009,2017.39,4.2916
3/9/2009,1964.56,4.2999
3/10/2009,2000.4,4.2875
3/11/2009,1987.08,4.2824
3/12/2009,2011.24,4.2792
3/13/2009,2066.71,4.2823
3/16/2009,2106.35,4.29
3/17/2009,2118.95,4.2918
3/18/2009,2119.42,4.2963
3/19/2009,2239.12,4.3045
3/20/2009,2296.65,4.2982
3/23/2009,2389.08,4.2933
3/24/2009,2370.1,4.2952
3/25/2009,2429.69,4.2771
3/26/2009,2516.73,4.2351
3/27/2009,2427.42,4.2472
3/30/2009,2278.44,4.2275
3/31/2009,2367.47,4.2321
4/1/2009,2425.03,4.2275
4/2/2009,2565.16,4.1957
4/3/2009,2582.44,4.1666
4/6/2009,2623.73,4.1632
4/7/2009,2570.22,4.1683
4/8/2009,2656.05,4.1757
4/9/2009,2803.74,4.1313
4/10/2009,2864.52,4.1325
4/13/2009,2819.42,4.1286
4/14/2009,2772.12,4.1561
4/15/2009,2747.41,4.1912
4/16/2009,2934.22,4.2146
4/17/2009,2871.18,4.213
4/21/2009,2761.14,4.2424
4/22/2009,2828.97,4.2466
4/23/2009,2857.07,4.2477
4/24/2009,2923.26,4.2346
4/27/2009,3021.51,4.213
4/28/2009,2918.33,4.2191
4/29/2009,2931.09,4.1774
4/30/2009,3048.92,4.1977
5/4/2009,3012.59,4.1859
5/5/2009,3048.23,4.1602
5/6/2009,3091.31,4.1523
5/7/2009,3296.94,4.131
5/8/2009,3316.83,4.1397
5/11/2009,3271.07,4.1598
5/12/2009,3159.27,4.1549
5/13/2009,3054.94,4.175
5/14/2009,2839.63,4.1798
5/15/2009,2942.93,4.1885
5/18/2009,3073.32,4.1706
5/19/2009,3166,4.1593
5/20/2009,3211.01,4.1539
5/21/2009,3084.95,4.1676
5/22/2009,3159.38,4.1744
5/25/2009,3193.38,4.1739
5/26/2009,3097.76,4.1784
5/27/2009,3144.17,4.1826
5/28/2009,3227.19,4.1947
